home_team,away_team,match_date,league,avg_goal_diff_h2h,h2h_home_winrate,home_form_winrate,away_form_winrate,home_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_scored,away_avg_goals_conceded,h2h_draw_rate,h2h_total_goals,home_draw_rate,away_draw_rate,combined_draw_rate,form_differential,goals_differential,expected_total_goals,home_total_goals_avg,away_total_goals_avg,league_avg_goals,league_draw_rate,league_home_adv,home_momentum,away_momentum,momentum_differential,is_low_scoring,is_defensive_match,home_true_prob,draw_true_prob,away_true_prob,market_draw_confidence,market_favorite_confidence,market_competitiveness,odds_spread,result
Crystal Palace,Arsenal,2022-08-05 00:00:00+00:00,PL,1.5,0.5,0.4,0.6,1.2,0.8,1.6,1.4,0.5,3.5,0.35,0.05,0.19999999999999998,0.19999999999999996,0.40000000000000013,2.8,2.0,3.0,2.89,0.21,0.14999999999999997,0.7777777777777778,0.3333333333333333,0.4444444444444445,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Ein Frankfurt,Bayern Munich,2022-08-05 00:00:00+00:00,BL1,0.0,0.5,0.2,0.6,0.9,1.4,2.7,1.2,0.0,2.0,0.3,0.2,0.25,0.39999999999999997,1.8000000000000003,3.6,2.3,3.9,3.02,0.26,0.09999999999999998,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Newcastle,Nott'm Forest,2022-08-06 00:00:00+00:00,PL,0.0,0.5,0.7,0.5,1.4,0.6,1.0,1.0,0.25,2.5,0.15,0.25,0.2,0.19999999999999996,0.3999999999999999,2.4,2.0,2.5,2.91,0.2,0.13999999999999996,0.6666666666666666,0.5,0.16666666666666663,1.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Leeds,Wolves,2022-08-06 00:00:00+00:00,PL,0.5,0.5,0.2,0.4,0.9,2.3,1.0,1.1,0.5,3.5,0.2,0.1,0.15000000000000002,0.2,0.09999999999999998,1.9,3.2,2.1,2.91,0.2,0.13999999999999996,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Bochum,Mainz,2022-08-06 00:00:00+00:00,BL1,0.5,0.5,0.4,0.1,1.1,1.2,1.0,2.3,0.0,1.5,0.25,0.2,0.225,0.30000000000000004,0.10000000000000009,2.1,2.3,3.3,3.04,0.26,0.07999999999999996,0.4444444444444444,0.3333333333333333,0.1111111111111111,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Everton,Chelsea,2022-08-06 00:00:00+00:00,PL,0.5,0.5,0.5,0.6,1.2,0.9,2.2,0.6,0.5,1.5,0.1,0.3,0.2,0.09999999999999998,1.0000000000000002,3.4000000000000004,2.1,2.8,2.91,0.2,0.13999999999999996,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Augsburg,Freiburg,2022-08-06 00:00:00+00:00,BL1,-2.0,0.0,0.4,0.4,1.4,1.2,1.7,1.4,0.0,3.0,0.2,0.3,0.25,0.0,0.30000000000000004,3.0999999999999996,2.6,3.1,3.04,0.26,0.07999999999999996,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Tottenham,Southampton,2022-08-06 00:00:00+00:00,PL,-0.5,0.0,0.7,0.2,2.5,0.9,1.2,2.4,0.5,3.5,0.1,0.25,0.175,0.49999999999999994,1.3,3.7,3.4,3.6,2.91,0.2,0.13999999999999996,1.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Dortmund,Leverkusen,2022-08-06 00:00:00+00:00,BL1,-1.0,0.5,0.6,0.5,3.1,1.9,2.3,1.7,0.0,7.0,0.15,0.2,0.175,0.09999999999999998,0.8000000000000003,5.4,5.0,4.0,3.04,0.26,0.07999999999999996,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Wolfsburg,Werder Bremen,2022-08-06 00:00:00+00:00,BL1,0.0,0.5,0.4,0.5,1.9,1.2,1.0,1.0,0.25,2.5,0.2,0.25,0.225,0.09999999999999998,0.8999999999999999,2.9,3.1,2.5,3.04,0.26,0.07999999999999996,0.7777777777777778,0.5,0.2777777777777778,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Union Berlin,Hertha,2022-08-06 00:00:00+00:00,BL1,2.5,1.0,0.6,0.1,1.5,1.0,0.7,1.8,0.0,3.5,0.2,0.15,0.175,0.5,0.8,2.2,2.5,2.5,3.04,0.26,0.07999999999999996,0.7777777777777778,0.4444444444444444,0.33333333333333337,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
M'gladbach,Hoffenheim,2022-08-06 00:00:00+00:00,BL1,2.0,0.5,0.4,0.3,2.1,1.7,1.1,2.1,0.5,4.0,0.3,0.25,0.275,0.10000000000000003,1.0,3.2,3.8,3.2,3.04,0.26,0.07999999999999996,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bournemouth,Aston Villa,2022-08-06 00:00:00+00:00,PL,0.0,0.5,0.5,0.4,1.0,1.0,1.4,1.1,0.25,2.5,0.25,0.25,0.25,0.09999999999999998,0.3999999999999999,2.4,2.5,2.5,2.91,0.2,0.13999999999999996,0.5,0.4444444444444444,0.05555555555555558,1.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Fulham,Liverpool,2022-08-06 00:00:00+00:00,PL,0.0,0.5,0.5,0.7,1.0,1.0,1.7,0.8,0.25,2.5,0.25,0.15,0.2,0.19999999999999996,0.7,2.7,2.5,2.5,2.91,0.2,0.13999999999999996,0.5,1.0,0.5,0.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Man United,Brighton,2022-08-07 00:00:00+00:00,PL,-1.0,0.5,0.5,0.5,1.5,0.8,1.4,1.2,0.0,3.0,0.3,0.3,0.3,0.0,0.10000000000000009,2.9,2.3,2.6,2.93,0.21,0.19,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
FC Koln,Schalke 04,2022-08-07 00:00:00+00:00,BL1,0.0,0.5,0.5,0.5,1.0,1.2,1.0,1.0,0.25,2.5,0.15,0.25,0.2,0.0,0.0,2.0,2.2,2.5,3.05,0.25,0.050000000000000044,0.6666666666666666,0.5,0.16666666666666663,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,H
Stuttgart,RB Leipzig,2022-08-07 00:00:00+00:00,BL1,-3.0,0.0,0.3,0.6,1.4,2.1,2.5,1.1,0.0,3.0,0.35,0.2,0.275,0.3,1.1,3.9,3.5,3.6,3.05,0.25,0.050000000000000044,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Leicester,Brentford,2022-08-07 00:00:00+00:00,PL,1.0,1.0,0.5,0.4,1.8,1.1,1.5,2.1,0.0,3.0,0.3,0.1,0.2,0.09999999999999998,0.30000000000000004,3.3,2.9,3.6,2.93,0.21,0.19,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
West Ham,Man City,2022-08-07 00:00:00+00:00,PL,-0.5,0.0,0.5,0.7,1.5,1.1,2.2,0.5,0.5,3.5,0.2,0.2,0.2,0.19999999999999996,0.7000000000000002,3.7,2.6,2.7,2.93,0.21,0.19,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Osasuna,Sevilla,2022-08-12 00:00:00+00:00,PD,-1.0,0.0,0.4,0.2,1.0,1.3,0.9,0.8,0.5,1.0,0.2,0.55,0.375,0.2,0.09999999999999998,1.9,2.3,1.7,2.39,0.26,0.07999999999999996,0.1111111111111111,0.5555555555555556,0.4444444444444445,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Freiburg,Dortmund,2022-08-12 00:00:00+00:00,BL1,-1.5,0.5,0.5,0.6,2.1,1.7,2.0,1.3,0.0,4.5,0.3,0.1,0.2,0.09999999999999998,0.10000000000000009,4.1,3.8,3.3,3.09,0.26,0.07999999999999996,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Barcelona,Vallecano,2022-08-13 00:00:00+00:00,PD,-1.0,0.0,0.7,0.2,2.1,1.0,0.6,1.3,0.0,1.0,0.15,0.3,0.22499999999999998,0.49999999999999994,1.5,2.7,3.1,1.9,2.41,0.26,0.09999999999999998,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Valladolid,Villarreal,2022-08-13 00:00:00+00:00,PD,0.0,0.5,0.5,0.5,1.0,1.0,1.6,1.0,0.25,2.5,0.25,0.2,0.225,0.0,0.6000000000000001,2.6,2.5,2.6,2.41,0.26,0.09999999999999998,0.5,0.6666666666666666,0.16666666666666663,0.0,1.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Southampton,Leeds,2022-08-13 00:00:00+00:00,PL,0.5,0.5,0.4,0.4,1.4,1.6,1.5,2.0,0.5,1.5,0.2,0.2,0.2,0.0,0.10000000000000009,2.9,3.0,3.5,2.94,0.21,0.14999999999999997,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Arsenal,Leicester,2022-08-13 00:00:00+00:00,PL,2.0,1.0,0.6,0.2,1.8,1.1,1.3,1.5,0.0,2.0,0.05,0.35,0.19999999999999998,0.39999999999999997,0.5,3.1,2.9,2.8,2.94,0.21,0.14999999999999997,1.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Aston Villa,Everton,2022-08-13 00:00:00+00:00,PL,2.0,1.0,0.2,0.1,1.4,1.5,0.8,2.5,0.0,2.0,0.25,0.1,0.175,0.1,0.5999999999999999,2.2,2.9,3.3,2.94,0.21,0.14999999999999997,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Brighton,Newcastle,2022-08-13 00:00:00+00:00,PL,-0.5,0.0,0.2,0.5,1.1,1.4,1.2,1.5,0.5,2.5,0.3,0.1,0.2,0.3,0.09999999999999987,2.3,2.5,2.7,2.94,0.21,0.14999999999999997,0.7777777777777778,0.6666666666666666,0.11111111111111116,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Man City,Bournemouth,2022-08-13 00:00:00+00:00,PL,0.0,0.5,0.8,0.5,3.3,1.2,1.0,1.0,0.25,2.5,0.2,0.0,0.1,0.30000000000000004,2.3,4.3,4.5,2.5,2.94,0.21,0.14999999999999997,1.0,0.5,0.5,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Celta,Espanol,2022-08-13 00:00:00+00:00,PD,0.5,0.5,0.6,0.1,1.8,0.9,0.9,2.0,0.0,2.5,0.25,0.35,0.3,0.5,0.9,2.7,2.7,2.9,2.41,0.26,0.09999999999999998,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Wolves,Fulham,2022-08-13 00:00:00+00:00,PL,0.0,0.5,0.4,0.5,1.5,1.8,1.0,1.0,0.25,2.5,0.1,1.0,0.55,0.09999999999999998,0.5,2.5,3.3,2.5,2.94,0.21,0.14999999999999997,0.1111111111111111,0.5,0.3888888888888889,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Monza,Torino,2022-08-13 00:00:00+00:00,SA,0.0,0.5,0.5,0.4,1.0,1.0,1.3,1.1,0.25,2.5,0.25,0.35,0.3,0.09999999999999998,0.30000000000000004,2.3,2.5,2.4,2.72,0.22,0.03999999999999998,0.5,0.7777777777777778,0.2777777777777778,1.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Hoffenheim,Bochum,2022-08-13 00:00:00+00:00,BL1,-1.5,0.0,0.3,0.3,1.7,1.7,1.4,1.9,0.0,2.5,0.25,0.2,0.225,0.0,0.30000000000000004,3.0999999999999996,3.4,3.3,3.11,0.25,0.06999999999999995,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,H
Sampdoria,Atalanta,2022-08-13 00:00:00+00:00,SA,-3.0,0.0,0.4,0.4,1.6,1.2,1.4,1.0,0.0,4.0,0.1,0.35,0.22499999999999998,0.0,0.20000000000000018,3.0,2.8,2.4,2.72,0.22,0.03999999999999998,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Milan,Udinese,2022-08-13 00:00:00+00:00,SA,0.0,0.0,0.6,0.3,1.2,0.4,1.5,1.3,1.0,2.0,0.25,0.3,0.275,0.3,0.30000000000000004,2.7,1.6,2.8,2.72,0.22,0.03999999999999998,1.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Schalke 04,M'gladbach,2022-08-13 00:00:00+00:00,BL1,0.0,0.5,0.5,0.3,1.0,1.0,1.5,2.0,0.25,2.5,0.0,0.3,0.15,0.2,0.5,2.5,2.5,3.5,3.11,0.25,0.06999999999999995,0.5,0.5555555555555556,0.05555555555555558,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Werder Bremen,Stuttgart,2022-08-13 00:00:00+00:00,BL1,0.0,0.5,0.5,0.0,1.0,1.0,0.7,1.5,0.25,2.5,1.0,0.4,0.7,0.5,0.30000000000000004,1.7,2.5,2.2,3.11,0.25,0.06999999999999995,0.5,0.2222222222222222,0.2777777777777778,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
RB Leipzig,FC Koln,2022-08-13 00:00:00+00:00,BL1,1.0,0.5,0.6,0.5,2.2,0.8,1.9,1.4,0.5,3.0,0.25,0.15,0.2,0.09999999999999998,0.30000000000000027,4.1,3.0,3.3,3.11,0.25,0.06999999999999995,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Leverkusen,Augsburg,2022-08-13 00:00:00+00:00,BL1,3.5,1.0,0.6,0.3,2.2,1.1,1.1,1.9,0.0,5.5,0.2,0.2,0.2,0.3,1.1,3.3000000000000003,3.3,3.0,3.11,0.25,0.06999999999999995,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Lecce,Inter,2022-08-13 00:00:00+00:00,SA,0.0,0.5,0.5,0.5,1.0,1.0,1.7,0.7,0.25,2.5,0.25,0.25,0.25,0.0,0.7,2.7,2.5,2.4,2.72,0.22,0.03999999999999998,0.5,0.6666666666666666,0.16666666666666663,0.0,1.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Hertha,Ein Frankfurt,2022-08-13 00:00:00+00:00,BL1,-1.0,0.5,0.3,0.3,1.5,2.6,1.5,1.6,0.0,4.0,0.15,0.3,0.22499999999999998,0.0,0.0,3.0,4.1,3.1,3.11,0.25,0.06999999999999995,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Brentford,Man United,2022-08-13 00:00:00+00:00,PL,-2.5,0.0,0.4,0.2,1.2,1.0,1.2,2.3,0.0,3.5,0.15,0.3,0.22499999999999998,0.2,0.0,2.4,2.2,3.5,2.94,0.21,0.14999999999999997,0.4444444444444444,0.0,0.4444444444444444,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Cadiz,Sociedad,2022-08-14 00:00:00+00:00,PD,-2.5,0.0,0.3,0.3,1.3,1.0,1.0,1.4,0.0,2.5,0.35,0.3,0.32499999999999996,0.0,0.30000000000000004,2.3,2.3,2.4,2.38,0.28,0.09999999999999998,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Chelsea,Tottenham,2022-08-14 00:00:00+00:00,PL,2.5,1.0,0.4,0.5,1.5,1.5,2.1,0.9,0.0,2.5,0.3,0.1,0.2,0.09999999999999998,0.6000000000000001,3.6,3.0,3.0,2.95,0.22,0.18,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Nott'm Forest,West Ham,2022-08-14 00:00:00+00:00,PL,0.0,0.5,0.5,0.3,1.0,1.0,1.5,1.6,0.25,2.5,0.0,0.2,0.1,0.2,0.5,2.5,2.5,3.1,2.95,0.22,0.18,0.5,0.3333333333333333,0.16666666666666669,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Mainz,Union Berlin,2022-08-14 00:00:00+00:00,BL1,-1.5,0.0,0.7,0.5,2.2,0.6,1.5,1.4,0.0,3.5,0.2,0.2,0.2,0.19999999999999996,0.7000000000000002,3.7,2.8,2.9,3.16,0.28,0.06,0.5555555555555556,1.0,0.4444444444444444,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Salernitana,Roma,2022-08-14 00:00:00+00:00,SA,-2.5,0.0,0.2,0.4,1.2,1.8,1.5,1.4,0.0,3.5,0.4,0.4,0.4,0.2,0.30000000000000004,2.7,3.0,2.9,2.8,0.2,0.019999999999999962,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Valencia,Girona,2022-08-14 00:00:00+00:00,PD,0.0,0.5,0.2,0.5,1.0,1.4,1.0,1.0,0.25,2.5,0.4,0.25,0.325,0.3,0.0,2.0,2.4,2.5,2.38,0.28,0.09999999999999998,0.4444444444444444,0.5,0.05555555555555558,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Spezia,Empoli,2022-08-14 00:00:00+00:00,SA,0.0,0.0,0.3,0.1,1.1,1.8,0.8,1.6,1.0,1.0,0.1,0.4,0.25,0.19999999999999998,0.30000000000000004,1.9000000000000001,2.9,2.4,2.8,0.2,0.019999999999999962,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bayern Munich,Wolfsburg,2022-08-14 00:00:00+00:00,BL1,2.0,0.5,0.7,0.2,2.5,1.0,0.9,2.2,0.5,4.0,0.2,0.25,0.225,0.49999999999999994,1.6,3.4,3.5,3.1,3.16,0.28,0.06,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Lazio,Bologna,2022-08-14 00:00:00+00:00,SA,0.0,0.5,0.4,0.1,1.7,1.2,0.8,1.4,0.0,3.0,0.3,0.35,0.32499999999999996,0.30000000000000004,0.8999999999999999,2.5,2.9,2.2,2.8,0.2,0.019999999999999962,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Fiorentina,Cremonese,2022-08-14 00:00:00+00:00,SA,0.0,0.5,0.7,0.5,1.5,0.8,1.0,1.0,0.25,2.5,0.2,0.25,0.225,0.19999999999999996,0.5,2.5,2.3,2.5,2.8,0.2,0.019999999999999962,0.6666666666666666,0.5,0.16666666666666663,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Almeria,Real Madrid,2022-08-14 00:00:00+00:00,PD,0.0,0.5,0.5,0.6,1.0,1.0,1.5,0.8,0.25,2.5,0.25,0.2,0.225,0.09999999999999998,0.5,2.5,2.5,2.3,2.38,0.28,0.09999999999999998,0.5,0.4444444444444444,0.05555555555555558,0.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Liverpool,Crystal Palace,2022-08-15 00:00:00+00:00,PL,2.5,1.0,0.9,0.3,2.7,0.3,1.4,1.1,0.0,3.5,0.2,0.35,0.275,0.6000000000000001,1.3000000000000003,4.1,3.0,2.5,2.92,0.23,0.16999999999999998,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Betis,Elche,2022-08-15 00:00:00+00:00,PD,1.0,0.5,0.5,0.3,1.5,1.2,0.9,1.7,0.0,2.0,0.25,0.15,0.2,0.2,0.6,2.4,2.7,2.6,2.38,0.27,0.08999999999999997,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Ath Bilbao,Mallorca,2022-08-15 00:00:00+00:00,PD,0.5,0.5,0.6,0.1,1.7,0.8,0.7,1.8,0.0,3.5,0.2,0.05,0.125,0.5,1.0,2.4,2.5,2.5,2.38,0.27,0.08999999999999997,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Juventus,Sassuolo,2022-08-15 00:00:00+00:00,SA,0.0,0.5,0.5,0.4,1.4,0.7,1.9,1.9,0.0,3.0,0.3,0.25,0.275,0.09999999999999998,0.5,3.3,2.1,3.8,2.8,0.2,0.0,0.5555555555555556,0.3333333333333333,0.22222222222222227,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Verona,Napoli,2022-08-15 00:00:00+00:00,SA,-0.5,0.0,0.4,0.7,1.5,1.2,1.9,0.8,0.5,2.5,0.3,0.2,0.25,0.29999999999999993,0.3999999999999999,3.4,2.7,2.7,2.8,0.2,0.0,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Getafe,Ath Madrid,2022-08-15 00:00:00+00:00,PD,-1.0,0.0,0.4,0.5,1.2,0.6,1.6,1.3,0.0,5.0,0.45,0.15,0.3,0.09999999999999998,0.40000000000000013,2.8,1.8,2.9,2.38,0.27,0.08999999999999997,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Sevilla,Valladolid,2022-08-19 00:00:00+00:00,PD,0.0,0.5,0.5,0.5,1.5,0.9,1.0,1.0,0.25,2.5,0.55,0.0,0.275,0.0,0.5,2.5,2.4,2.5,2.42,0.27,0.07,0.5555555555555556,0.5,0.05555555555555558,0.0,1.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
M'gladbach,Hertha,2022-08-19 00:00:00+00:00,BL1,0.5,0.5,0.5,0.1,2.2,1.5,0.6,1.9,0.0,1.5,0.35,0.2,0.275,0.4,1.6,2.8000000000000003,3.7,2.5,3.15,0.28,0.08000000000000002,1.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Espanol,Vallecano,2022-08-19 00:00:00+00:00,PD,-1.0,0.0,0.3,0.2,1.1,1.2,0.6,1.1,0.0,1.0,0.4,0.35,0.375,0.09999999999999998,0.5000000000000001,1.7000000000000002,2.3,1.7,2.42,0.27,0.07,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Torino,Lazio,2022-08-20 00:00:00+00:00,SA,0.0,0.0,0.3,0.6,1.1,1.1,2.4,1.3,1.0,2.0,0.35,0.3,0.32499999999999996,0.3,1.2999999999999998,3.5,2.2,3.7,2.87,0.19,0.009999999999999953,0.3333333333333333,0.7777777777777778,0.4444444444444445,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Crystal Palace,Aston Villa,2022-08-20 00:00:00+00:00,PL,-0.5,0.0,0.3,0.4,0.9,1.0,1.3,1.1,0.5,2.5,0.4,0.2,0.30000000000000004,0.10000000000000003,0.4,2.2,1.9,2.4,2.93,0.24,0.16000000000000003,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Leicester,Southampton,2022-08-20 00:00:00+00:00,PL,1.5,0.5,0.5,0.1,1.8,1.0,1.0,2.6,0.5,4.5,0.3,0.25,0.275,0.4,0.8,2.8,2.8,3.6,2.93,0.24,0.16000000000000003,0.7777777777777778,0.0,0.7777777777777778,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Fulham,Brentford,2022-08-20 00:00:00+00:00,PL,0.0,0.5,0.0,0.4,2.0,2.0,1.6,1.9,0.25,2.5,1.0,0.15,0.575,0.4,0.3999999999999999,3.6,4.0,3.5,2.93,0.24,0.16000000000000003,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Tottenham,Wolves,2022-08-20 00:00:00+00:00,PL,-0.5,0.5,0.7,0.3,2.6,1.0,1.0,1.3,0.0,1.5,0.15,0.15,0.15,0.39999999999999997,1.6,3.6,3.6,2.3,2.93,0.24,0.16000000000000003,1.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Everton,Nott'm Forest,2022-08-20 00:00:00+00:00,PL,0.0,0.5,0.5,0.0,1.2,0.9,0.0,2.0,0.25,2.5,0.1,0.0,0.05,0.5,1.2,1.2,2.1,2.0,2.93,0.24,0.16000000000000003,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Wolfsburg,Schalke 04,2022-08-20 00:00:00+00:00,BL1,0.0,0.5,0.4,0.0,2.1,1.2,1.0,3.0,0.25,2.5,0.25,0.5,0.375,0.4,1.1,3.1,3.3,4.0,3.14,0.27,0.08999999999999997,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
